Fragment,Count,Time (ms),Size (bytes)
Cross.list-simple-substancepolymers-xml,1,0,0
Cross.list-simple-substanceproteins,1,0,0
Cross.list-simple-substanceproteins-json,1,1,0
Cross.list-simple-substanceproteins-xml,1,1,0
Cross.list-simple-substancereferenceinformations,1,0,0
Cross.list-simple-substancereferenceinformations-json,1,1,0
Cross.list-simple-substancereferenceinformations-xml,1,1,0
Cross.list-simple-substances,1,0,0
Cross.list-simple-substances-json,1,1,0
Cross.list-simple-substances-xml,1,1,0
Cross.list-simple-substancesourcematerials,1,0,0
Cross.list-simple-substancesourcematerials-json,1,0,0
Cross.list-simple-substancesourcematerials-xml,1,1,0
Cross.list-simple-supplydeliveries,1,0,0
Cross.list-simple-supplydeliveries-json,1,0,0
Cross.list-simple-supplydeliveries-xml,1,1,0
Cross.list-simple-supplyrequests,1,0,0
Cross.list-simple-supplyrequests-json,1,0,0
Cross.list-simple-supplyrequests-xml,1,1,0
Cross.list-simple-tasks,1,0,0
Cross.list-simple-tasks-json,1,1,0
Cross.list-simple-tasks-xml,1,1,0
Cross.list-simple-terminologycapabilities,1,1,0
Cross.list-simple-terminologycapabilities-json,1,1,0
Cross.list-simple-terminologycapabilities-xml,1,1,0
Cross.list-simple-testplans,1,1,0
Cross.list-simple-testplans-json,1,1,0
Cross.list-simple-testplans-xml,1,1,0
Cross.list-simple-testreports,1,0,0
Cross.list-simple-testreports-json,1,1,0
Cross.list-simple-testreports-xml,1,1,0
Cross.list-simple-testscripts,1,0,0
Cross.list-simple-testscripts-json,1,1,0
Cross.list-simple-testscripts-xml,1,1,0
Cross.list-simple-transports,1,1,0
Cross.list-simple-transports-json,1,1,0
Cross.list-simple-transports-xml,1,1,0
Cross.list-simple-valuesets,1,2,1992
Cross.list-simple-valuesets-json,1,3,2117
Cross.list-simple-valuesets-xml,1,3,2092
Cross.list-simple-verificationresults,1,0,0
Cross.list-simple-verificationresults-json,1,1,0
Cross.list-simple-verificationresults-xml,1,1,0
Cross.list-simple-visionprescriptions,1,0,0
Cross.list-simple-visionprescriptions-json,1,0,0
Cross.list-simple-visionprescriptions-xml,1,0,0
Cross.list-slots,1,0,0
Cross.list-slots-json,1,0,0
Cross.list-slots-xml,1,1,0
Cross.list-specimen,1,0,0
Cross.list-specimen-json,1,0,0
Cross.list-specimen-xml,1,0,0
Cross.list-specimendefinitions,1,0,0
Cross.list-specimendefinitions-json,1,1,0
Cross.list-specimendefinitions-xml,1,1,0
Cross.list-structuredefinitions,1,9,59370
Cross.list-structuredefinitions-json,1,10,60115
Cross.list-structuredefinitions-xml,1,10,59966
Cross.list-structuremaps,1,0,0
Cross.list-structuremaps-json,1,0,0
Cross.list-structuremaps-xml,1,0,0
Cross.list-subscriptions,1,0,0
Cross.list-subscriptions-json,1,0,0
Cross.list-subscriptions-xml,1,1,0
Cross.list-subscriptionstatuses,1,0,0
Cross.list-subscriptionstatuses-json,1,0,0
Cross.list-subscriptionstatuses-xml,1,0,0
Cross.list-subscriptiontopics,1,0,0
Cross.list-subscriptiontopics-json,1,0,0
Cross.list-subscriptiontopics-xml,1,1,0
Cross.list-substancedefinitions,1,0,0
Cross.list-substancedefinitions-json,1,1,0
Cross.list-substancedefinitions-xml,1,1,0
Cross.list-substancenucleicacids,1,0,0
Cross.list-substancenucleicacids-json,1,0,0
Cross.list-substancenucleicacids-xml,1,0,0
Cross.list-substancepolymers,1,0,0
Cross.list-substancepolymers-json,1,0,0
Cross.list-substancepolymers-xml,1,0,0
Cross.list-substanceproteins,1,0,0
Cross.list-substanceproteins-json,1,1,0
Cross.list-substanceproteins-xml,1,1,0
Cross.list-substancereferenceinformations,1,0,0
Cross.list-substancereferenceinformations-json,1,1,0
Cross.list-substancereferenceinformations-xml,1,1,0
Cross.list-substances,1,0,0
Cross.list-substances-json,1,1,0
Cross.list-substances-xml,1,1,0
Cross.list-substancesourcematerials,1,0,0
Cross.list-substancesourcematerials-json,1,0,0
Cross.list-substancesourcematerials-xml,1,1,0
Cross.list-supplydeliveries,1,0,0
Cross.list-supplydeliveries-json,1,0,0
Cross.list-supplydeliveries-xml,1,0,0
Cross.list-supplyrequests,1,0,0
Cross.list-supplyrequests-json,1,0,0
Cross.list-supplyrequests-xml,1,0,0
Cross.list-tasks,1,0,0
Cross.list-tasks-json,1,1,0
Cross.list-tasks-xml,1,1,0
Cross.list-terminologycapabilities,1,0,0
Cross.list-terminologycapabilities-json,1,1,0
Cross.list-terminologycapabilities-xml,1,1,0
Cross.list-testplans,1,0,0
Cross.list-testplans-json,1,1,0
Cross.list-testplans-xml,1,1,0
Cross.list-testreports,1,0,0
Cross.list-testreports-json,1,1,0
Cross.list-testreports-xml,1,1,0
Cross.list-testscripts,1,0,0
Cross.list-testscripts-json,1,0,0
Cross.list-testscripts-xml,1,1,0
Cross.list-transports,1,0,0
Cross.list-transports-json,1,1,0
Cross.list-transports-xml,1,1,0
Cross.list-valuesets,1,1,5462
Cross.list-valuesets-json,1,2,5587
Cross.list-valuesets-xml,1,3,5562
Cross.list-verificationresults,1,0,0
Cross.list-verificationresults-json,1,1,0
Cross.list-verificationresults-xml,1,1,0
Cross.list-visionprescriptions,1,0,0
Cross.list-visionprescriptions-json,1,0,0
Cross.list-visionprescriptions-xml,1,0,0
Cross.maps,231,0,47414
Cross.new-extensions,1,7,0
Cross.obligation-summary,1,0,75
Cross.related-igs-list,1,0,11
Cross.related-igs-table,1,0,0
Cross.summary-extensions,1,0,59
Cross.summary-observations,1,0,30
Cross.table-accounts,1,0,0
Cross.table-accounts-json,1,0,0
Cross.table-accounts-xml,1,1,0
Cross.table-activitydefinitions,1,0,0
Cross.table-activitydefinitions-json,1,0,0
Cross.table-activitydefinitions-xml,1,1,0
Cross.table-actordefinitions,1,1,0
Cross.table-actordefinitions-json,1,1,0
Cross.table-actordefinitions-xml,1,1,0
Cross.table-administrableproductdefinitions,1,1,0
Cross.table-administrableproductdefinitions-json,1,1,0
Cross.table-administrableproductdefinitions-xml,1,1,0
Cross.table-adverseevents,1,0,0
Cross.table-adverseevents-json,1,1,0
Cross.table-adverseevents-xml,1,1,0
Cross.table-allergyintolerances,1,1,0
Cross.table-allergyintolerances-json,1,1,0
Cross.table-allergyintolerances-xml,1,2,0
Cross.table-appointmentresponses,1,1,0
Cross.table-appointmentresponses-json,1,1,0
Cross.table-appointmentresponses-xml,1,1,0
Cross.table-appointments,1,1,0
Cross.table-appointments-json,1,1,0
Cross.table-appointments-xml,1,1,0
Cross.table-artifactassessments,1,1,0
Cross.table-artifactassessments-json,1,1,0
Cross.table-artifactassessments-xml,1,1,0
Cross.table-auditevents,1,0,0
Cross.table-auditevents-json,1,0,0
Cross.table-auditevents-xml,1,1,0
Cross.table-basics,1,0,0
Cross.table-basics-json,1,0,0
Cross.table-basics-xml,1,1,0
Cross.table-binaries,1,1,122
Cross.table-binaries-json,1,1,127
Cross.table-binaries-xml,1,1,126
Cross.table-biologicallyderivedproductdispenses,1,0,0
Cross.table-biologicallyderivedproductdispenses-json,1,0,0
Cross.table-biologicallyderivedproductdispenses-xml,1,0,0
Cross.table-biologicallyderivedproducts,1,0,0
Cross.table-biologicallyderivedproducts-json,1,0,0
Cross.table-biologicallyderivedproducts-xml,1,0,0
Cross.table-bodystructures,1,0,0
Cross.table-bodystructures-json,1,0,0
Cross.table-bodystructures-xml,1,0,0
Cross.table-bundles,1,0,0
Cross.table-bundles-json,1,0,0
Cross.table-bundles-xml,1,0,0
Cross.table-byid-accounts,1,0,0
Cross.table-byid-accounts-json,1,0,0
Cross.table-byid-accounts-xml,1,1,0
Cross.table-byid-activitydefinitions,1,0,0
Cross.table-byid-activitydefinitions-json,1,0,0
Cross.table-byid-activitydefinitions-xml,1,1,0
Cross.table-byid-actordefinitions,1,1,0
Cross.table-byid-actordefinitions-json,1,1,0
Cross.table-byid-actordefinitions-xml,1,1,0
Cross.table-byid-administrableproductdefinitions,1,0,0
Cross.table-byid-administrableproductdefinitions-json,1,1,0
Cross.table-byid-administrableproductdefinitions-xml,1,1,0
Cross.table-byid-adverseevents,1,0,0
Cross.table-byid-adverseevents-json,1,0,0
Cross.table-byid-adverseevents-xml,1,1,0
Cross.table-byid-allergyintolerances,1,0,0
Cross.table-byid-allergyintolerances-json,1,1,0
Cross.table-byid-allergyintolerances-xml,1,1,0
Cross.table-byid-appointmentresponses,1,0,0
Cross.table-byid-appointmentresponses-json,1,0,0
Cross.table-byid-appointmentresponses-xml,1,1,0
Cross.table-byid-appointments,1,0,0
Cross.table-byid-appointments-json,1,0,0
Cross.table-byid-appointments-xml,1,1,0
Cross.table-byid-artifactassessments,1,0,0
Cross.table-byid-artifactassessments-json,1,1,0
Cross.table-byid-artifactassessments-xml,1,1,0
Cross.table-byid-auditevents,1,0,0
Cross.table-byid-auditevents-json,1,0,0
Cross.table-byid-auditevents-xml,1,0,0
Cross.table-byid-basics,1,0,0
Cross.table-byid-basics-json,1,0,0
Cross.table-byid-basics-xml,1,0,0
Cross.table-byid-binaries,1,0,122
Cross.table-byid-binaries-json,1,1,127
Cross.table-byid-binaries-xml,1,1,126
Cross.table-byid-biologicallyderivedproductdispenses,1,1,0
Cross.table-byid-biologicallyderivedproductdispenses-json,1,1,0
Cross.table-byid-biologicallyderivedproductdispenses-xml,1,2,0
Cross.table-byid-biologicallyderivedproducts,1,0,0
Cross.table-byid-biologicallyderivedproducts-json,1,0,0
Cross.table-byid-biologicallyderivedproducts-xml,1,0,0
Cross.table-byid-bodystructures,1,0,0
Cross.table-byid-bodystructures-json,1,1,0
Cross.table-byid-bodystructures-xml,1,1,0
Cross.table-byid-bundles,1,1,0
Cross.table-byid-bundles-json,1,1,0
Cross.table-byid-bundles-xml,1,1,0
Cross.table-byid-canonicalresources,1,0,0
Cross.table-byid-canonicalresources-json,1,0,0
Cross.table-byid-canonicalresources-xml,1,1,0
Cross.table-byid-capabilitystatements,1,0,0
Cross.table-byid-capabilitystatements-json,1,0,0
Cross.table-byid-capabilitystatements-xml,1,1,0
Cross.table-byid-careplans,1,0,0
Cross.table-byid-careplans-json,1,0,0
Cross.table-byid-careplans-xml,1,0,0
Cross.table-byid-careteams,1,0,0
Cross.table-byid-careteams-json,1,0,0
Cross.table-byid-careteams-xml,1,1,0
Cross.table-byid-chargeitemdefinitions,1,0,0
Cross.table-byid-chargeitemdefinitions-json,1,0,0
Cross.table-byid-chargeitemdefinitions-xml,1,0,0
Cross.table-byid-chargeitems,1,0,0
Cross.table-byid-chargeitems-json,1,0,0
Cross.table-byid-chargeitems-xml,1,1,0
Cross.table-byid-citations,1,0,0
Cross.table-byid-citations-json,1,0,0
Cross.table-byid-citations-xml,1,1,0
Cross.table-byid-claimresponses,1,0,0
Cross.table-byid-claimresponses-json,1,0,0
Cross.table-byid-claimresponses-xml,1,0,0
Cross.table-byid-claims,1,1,0
Cross.table-byid-claims-json,1,1,0
Cross.table-byid-claims-xml,1,1,0
Cross.table-byid-clinicalimpressions,1,0,0
Cross.table-byid-clinicalimpressions-json,1,1,0
Cross.table-byid-clinicalimpressions-xml,1,2,0
Cross.table-byid-clinicalusedefinitions,1,0,0
Cross.table-byid-clinicalusedefinitions-json,1,0,0
Cross.table-byid-clinicalusedefinitions-xml,1,0,0
Cross.table-byid-codesystems,1,0,355
Cross.table-byid-codesystems-json,1,0,365
Cross.table-byid-codesystems-xml,1,1,363
Cross.table-byid-communicationrequests,1,0,0
Cross.table-byid-communicationrequests-json,1,0,0
Cross.table-byid-communicationrequests-xml,1,0,0
Cross.table-byid-communications,1,0,0
Cross.table-byid-communications-json,1,0,0
Cross.table-byid-communications-xml,1,0,0
Cross.table-byid-compartmentdefinitions,1,0,0
Cross.table-byid-compartmentdefinitions-json,1,1,0
Cross.table-byid-compartmentdefinitions-xml,1,1,0
Cross.table-byid-compositions,1,1,0
Cross.table-byid-compositions-json,1,1,0
Cross.table-byid-compositions-xml,1,1,0
Cross.table-byid-conceptmaps,1,0,0
Cross.table-byid-conceptmaps-json,1,1,0
Cross.table-byid-conceptmaps-xml,1,1,0
Cross.table-byid-conditiondefinitions,1,1,0
Cross.table-byid-conditiondefinitions-json,1,1,0
Cross.table-byid-conditiondefinitions-xml,1,1,0
Cross.table-byid-conditions,1,0,0
Cross.table-byid-conditions-json,1,0,0
Cross.table-byid-conditions-xml,1,1,0
Cross.table-byid-consents,1,0,0
Cross.table-byid-consents-json,1,0,0
Cross.table-byid-consents-xml,1,0,0
Cross.table-byid-contracts,1,0,0
Cross.table-byid-contracts-json,1,1,0
Cross.table-byid-contracts-xml,1,1,0
Cross.table-byid-coverageeligibilityrequests,1,1,0
Cross.table-byid-coverageeligibilityrequests-json,1,1,0
Cross.table-byid-coverageeligibilityrequests-xml,1,1,0
Cross.table-byid-coverageeligibilityresponses,1,1,0
Cross.table-byid-coverageeligibilityresponses-json,1,1,0
Cross.table-byid-coverageeligibilityresponses-xml,1,1,0
Cross.table-byid-coverages,1,1,0
Cross.table-byid-coverages-json,1,1,0
Cross.table-byid-coverages-xml,1,1,0
Cross.table-byid-detectedissues,1,0,0
Cross.table-byid-detectedissues-json,1,0,0
Cross.table-byid-detectedissues-xml,1,1,0
Cross.table-byid-deviceassociations,1,0,0
Cross.table-byid-deviceassociations-json,1,1,0
Cross.table-byid-deviceassociations-xml,1,1,0
Cross.table-byid-devicedefinitions,1,0,0
Cross.table-byid-devicedefinitions-json,1,0,0
Cross.table-byid-devicedefinitions-xml,1,1,0
Cross.table-byid-devicedispenses,1,0,0
Cross.table-byid-devicedispenses-json,1,1,0
Cross.table-byid-devicedispenses-xml,1,1,0
Cross.table-byid-devicemetrics,1,0,0
Cross.table-byid-devicemetrics-json,1,1,0
Cross.table-byid-devicemetrics-xml,1,1,0
Cross.table-byid-devicerequests,1,0,0
Cross.table-byid-devicerequests-json,1,0,0
Cross.table-byid-devicerequests-xml,1,1,0
Cross.table-byid-devices,1,1,0
Cross.table-byid-devices-json,1,1,0
Cross.table-byid-devices-xml,1,1,0
Cross.table-byid-deviceusages,1,0,0
Cross.table-byid-deviceusages-json,1,0,0
Cross.table-byid-deviceusages-xml,1,1,0
Cross.table-byid-diagnosticreports,1,0,0
Cross.table-byid-diagnosticreports-json,1,0,0
Cross.table-byid-diagnosticreports-xml,1,1,0
Cross.table-byid-documentreferences,1,0,0
Cross.table-byid-documentreferences-json,1,1,0
Cross.table-byid-documentreferences-xml,1,1,0
Cross.table-byid-domainresources,1,1,0
Cross.table-byid-domainresources-json,1,1,0
Cross.table-byid-domainresources-xml,1,1,0
Cross.table-byid-encounterhistories,1,0,0
Cross.table-byid-encounterhistories-json,1,1,0
Cross.table-byid-encounterhistories-xml,1,1,0
Cross.table-byid-encounters,1,0,0
Cross.table-byid-encounters-json,1,0,0
Cross.table-byid-encounters-xml,1,0,0
Cross.table-byid-endpoints,1,0,0
Cross.table-byid-endpoints-json,1,1,0
Cross.table-byid-endpoints-xml,1,1,0
Cross.table-byid-enrollmentrequests,1,1,0
Cross.table-byid-enrollmentrequests-json,1,1,0
Cross.table-byid-enrollmentrequests-xml,1,1,0
Cross.table-byid-enrollmentresponses,1,0,0
Cross.table-byid-enrollmentresponses-json,1,0,0
Cross.table-byid-enrollmentresponses-xml,1,0,0
Cross.table-byid-episodeofcares,1,0,0
Cross.table-byid-episodeofcares-json,1,0,0
Cross.table-byid-episodeofcares-xml,1,0,0
Cross.table-byid-eventdefinitions,1,0,0
Cross.table-byid-eventdefinitions-json,1,0,0
Cross.table-byid-eventdefinitions-xml,1,1,0
Cross.table-byid-evidencereports,1,0,0
Cross.table-byid-evidencereports-json,1,0,0
Cross.table-byid-evidencereports-xml,1,0,0
Cross.table-byid-evidences,1,0,0
Cross.table-byid-evidences-json,1,1,0
Cross.table-byid-evidences-xml,1,1,0
Cross.table-byid-evidencevariables,1,0,0
Cross.table-byid-evidencevariables-json,1,1,0
Cross.table-byid-evidencevariables-xml,1,1,0
Cross.table-byid-examplescenarios,1,0,0
Cross.table-byid-examplescenarios-json,1,0,0
Cross.table-byid-examplescenarios-xml,1,1,0
Cross.table-byid-explanationofbenefits,1,0,0
Cross.table-byid-explanationofbenefits-json,1,1,0
Cross.table-byid-explanationofbenefits-xml,1,1,0
Cross.table-byid-familymemberhistories,1,0,0
Cross.table-byid-familymemberhistories-json,1,0,0
Cross.table-byid-familymemberhistories-xml,1,0,0
Cross.table-byid-flags,1,0,0
Cross.table-byid-flags-json,1,1,0
Cross.table-byid-flags-xml,1,1,0
Cross.table-byid-formularyitems,1,0,0
Cross.table-byid-formularyitems-json,1,0,0
Cross.table-byid-formularyitems-xml,1,1,0
Cross.table-byid-genomicstudies,1,0,0
Cross.table-byid-genomicstudies-json,1,0,0
Cross.table-byid-genomicstudies-xml,1,1,0
Cross.table-byid-goals,1,0,0
Cross.table-byid-goals-json,1,0,0
Cross.table-byid-goals-xml,1,1,0
Cross.table-byid-graphdefinitions,1,0,0
Cross.table-byid-graphdefinitions-json,1,0,0
Cross.table-byid-graphdefinitions-xml,1,0,0
Cross.table-byid-groups,1,0,0
Cross.table-byid-groups-json,1,0,0
Cross.table-byid-groups-xml,1,1,0
Cross.table-byid-guidanceresponses,1,0,0
Cross.table-byid-guidanceresponses-json,1,0,0
Cross.table-byid-guidanceresponses-xml,1,0,0
Cross.table-byid-healthcareservices,1,0,0
Cross.table-byid-healthcareservices-json,1,0,0
Cross.table-byid-healthcareservices-xml,1,0,0
Cross.table-byid-imagingselections,1,0,0
Cross.table-byid-imagingselections-json,1,0,0
Cross.table-byid-imagingselections-xml,1,1,0
Cross.table-byid-imagingstudies,1,1,0
Cross.table-byid-imagingstudies-json,1,1,0
Cross.table-byid-imagingstudies-xml,1,1,0
Cross.table-byid-immunizationevaluations,1,1,0
Cross.table-byid-immunizationevaluations-json,1,1,0
Cross.table-byid-immunizationevaluations-xml,1,1,0
Cross.table-byid-immunizationrecommendations,1,0,0
Cross.table-byid-immunizationrecommendations-json,1,0,0
Cross.table-byid-immunizationrecommendations-xml,1,0,0
Cross.table-byid-immunizations,1,0,0
Cross.table-byid-immunizations-json,1,0,0
Cross.table-byid-immunizations-xml,1,1,0
Cross.table-byid-implementationguides,1,0,114
Cross.table-byid-implementationguides-json,1,0,119
Cross.table-byid-implementationguides-xml,1,0,118
Cross.table-byid-ingredients,1,0,0
Cross.table-byid-ingredients-json,1,0,0
Cross.table-byid-ingredients-xml,1,0,0
Cross.table-byid-insuranceplans,1,0,0
Cross.table-byid-insuranceplans-json,1,1,0
Cross.table-byid-insuranceplans-xml,1,1,0
Cross.table-byid-inventoryitems,1,0,0
Cross.table-byid-inventoryitems-json,1,0,0
Cross.table-byid-inventoryitems-xml,1,0,0
Cross.table-byid-inventoryreports,1,0,0
Cross.table-byid-inventoryreports-json,1,0,0
